Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,444,1,GAUTIER SUPPER,FRA,36   12. | 35   8. [9.80],48,49+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,2289,2,MINORU NAKANO,JPN,33   20. | 30+  18. [20.25],42,43+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,1214,3,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [2.45],44+,42+
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,93,4,DMITRII FAKIRIANOV,RUS,36+  6. | TOP  1. [5.05],43+,42
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,1559,5,SEAN MCCOLL,CAN,36+  6. | 34+  9. [8.75],41+,42
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,855,6,STEFANO GHISOLFI,ITA,36+  6. | 33   15. [11.48],42,41
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,1364,7,ADAM ONDRA,CZE,TOP  1. | TOP  1. [2.45],43+,40
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,437,8,ROMAIN DESGRANGES,FRA,TOP  1. | TOP  1. [2.45],43+,31
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,1129,9,DOMEN SKOFIC,SLO,33+  13. | 35+  6. [10.20],41+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,314,10,LOÏC TIMMERMANS,BEL,31+  23. | 33   15. [21.38],41+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,463,11,THOMAS JOANNES,FRA,33+  13. | 35+  6. [10.20],40+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,3125,12,SEBASTIAN HALENKE,GER,36+  6. | 33+  11. [10.31],40+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,1127,12,URBAN PRIMOZIC,SLO,36+  6. | 33+  11. [10.31],40+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,2014,14,CHRISTOPH HANKE,GER,33+  13. | 28+  31. [22.27],38+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,2261,15,MASAHIRO HIGUCHI,JPN,33+  13. | 30+  18. [18.11],36+,
IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,3058,16,MAGNUS MIDTBOE,NOR,31+  23. | 33+  11. [19.20],36+,
