Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1214,1,JAKOB SCHUBERT,AUT,TOP  1. | TOP  1. [4.69],32+,39
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1364,2,ADAM ONDRA,CZE,TOP  1. | TOP  1. [4.69],36,38+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1221,3,MAX RUDIGIER,AUT,42+  12. | TOP  1. [7.35],36,38+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2309,4,YOSHIYUKI OGATA,JPN,38+  27. | 46+  8. [15.84],32+,34+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2273,5,KEIICHIRO KORENAGA,JPN,TOP  1. | 45+  10. [8.12],32+,33+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",463,6,THOMAS JOANNES,FRA,41   21. | 45+  10. [16.43],36,26+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2667,7,HANNES PUMAN,SWE,42   16. | 40   26. [20.71],35+,26
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2574,8,ALEXANDER MEGOS,GER,TOP  1. | TOP  1. [4.69],44+,11+
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",854,9,MARCELLO BOMBARDI,ITA,41+  18. | 42+  19. [19.00],32+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",437,10,ROMAIN DESGRANGES,FRA,TOP  1. | TOP  1. [4.69],32,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2261,11,MASAHIRO HIGUCHI,JPN,40+  25. | 43+  17. [21.12],31+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1576,12,ELAN JONASMCRAE,CAN,41   21. | 40+  22. [22.99],31+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",649,13,JAMES POPE,GBR,42+  12. | 40+  22. [17.81],30,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",773,14,RAMÓN JULIAN PUIGBLANQUE,ESP,TOP  1. | 45+  10. [8.12],29+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2041,15,HANWOOL KIM,KOR,TOP  1. | 45+  10. [8.12],28+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1741,16,SEAN BAILEY,USA,41+  18. | 44+  15. [17.16],28+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",864,16,FRANCESCO VETTORATA,ITA,41+  18. | 44+  15. [17.16],28+,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",855,18,STEFANO GHISOLFI,ITA,TOP  1. | TOP  1. [4.69],28,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2014,19,CHRISTOPH HANKE,GER,TOP  1. | 40+  22. [11.37],27,
