Event,ID,Rank,Name,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3471,1,REZA ALIPOUR SHENAZANDIFARD,IRI,5.780,5.63
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",74,2,STANISLAV KOKORIN,RUS,6.080,6.11
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",98,3,VLADISLAV DEULIN,RUS,6.000,5.84
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",865,4,LUDOVICO FOSSALI,ITA,6.120,5.94
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2845,5,MARCIN DZIENSKI,POL,6.030,6.81
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",85,6,SERGEI LUZHETSKII,RUS,6.580,7.02
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",856,7,LEONARDO GONTERO,ITA,6.350,7.94
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",92,8,GEORGY ARTAMONOV,RUS,6.110,FALL
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",474,9,GUILLAUME MORO,FRA,6.420,6.30
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3258,10,YULIANTO ABUDZAR,INA,6.500,6.33
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",899,11,GIAN LUCA ZODDA,ITA,6.460,6.55
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3264,12,TONNY MAMIRI,INA,6.520,6.65
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",109,13,ALEKSANDR SHIKOV,RUS,6.110,7.41
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1359,14,LIBOR HROZA,CZE,5.720,7.63
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",105,15,DMITRII TIMOFEEV,RUS,6.260,FALSE START
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3316,16,PANGERAN SEPTO WIBOWO SIBURIAN,INA,6.480,FALL
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",861,17,ALESSANDRO SANTONI,ITA,6.680,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3315,18,SYABBUDDIN SYABBUDDIN,INA,6.840,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",146,19,ARSENII BOGOMOLOV,RUS,6.910,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2849,20,RAFAL HALASA,POL,6.990,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",952,21,ALESSANDRO CINGARI,ITA,7.190,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",936,22,CRISTIAN DORIGATTI,ITA,7.200,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1518,23,IHOR TIAPKIN,UKR,7.270,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2042,24,SEUNGWOON CHO,KOR,7.300,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2063,25,JUNGJU KIM,KOR,7.510,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2860,26,TOMASZ SORDYL,POL,7.990,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",1263,27,LUKAS KNAPP,AUT,8.030,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2217,28,CHI-FUNG AU,HKG,8.210,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3422,29,JAN HOJER,GER,8.560,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2898,30,MATEUSZ ZAREMBA,POL,8.590,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2218,31,CHEUNG-CHI SHOJI CHAN,HKG,8.600,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",776,32,JAVIER CANO BLAZQUEZ,ESP,8.630,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3111,33,DAVID FIRNENBURG,GER,8.800,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3112,34,RUBEN FIRNENBURG,GER,9.560,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",797,35,JONATAN FLOR VAZQUEZ,ESP,9.850,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3427,36,DIMITRI VOGT,SUI,9.930,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2667,37,HANNES PUMAN,SWE,10.350,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",2014,38,CHRISTOPH HANKE,GER,11.020,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3278,39,ASPAR ASPAR,INA,FALSE START,
"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",3274,39,SABRI SABRI,INA,FALSE START,
