Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,636,1,SHAUNA COXSEY,GBR,5T11 5B10,3T7 3B7,4T10 4B8
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1209,2,KATHARINA SAURWEIN,AUT,3T7 4B9,2T3 3B8,2T6 3B13
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2294,3,MIHO NONAKA,JPN,5T8 5B8,4T9 4B9,1T2 3B6
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3840,4,STASA GEJO,SRB,5T9 5B7,3T5 3B3,1T3 3B3
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3246,5,PETRA KLINGLER,SUI,3T4 4B5,2T2 4B9,1T3 2B3
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1147,6,JANJA GARNBRET,SLO,5T7 5B6,3T9 3B7,0T 2B4
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,635,7,MICHAELA TRACY,GBR,3T8 3B5,2T4 3B7,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,469,8,FANNY GIBERT,FRA,4T6 4B5,2T6 4B8,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2047,9,SOL SA,KOR,4T9 5B10,2T7 2B3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3254,10,ANDREA KÜMIN,SUI,2T2 4B4,1T1 4B13,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,462,11,MANON HILY,FRA,5T13 5B11,1T1 3B8,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3113,12,HANNAH MEUL,GER,2T3 4B7,1T1 2B2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,4328,13,ALMA BESTVATER,GER,4T12 4B10,1T1 2B6,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2278,14,MEI KOTAKE,JPN,3T10 5B12,1T2 2B2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,316,15,CHLOE CAULIER,BEL,4T7 5B11,1T2 2B3,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1130,16,KATJA DEBEVEC,SLO,3T10 4B10,0T 2B2,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2139,17,HUNG YING LEE,TPE,2T3 4B9,0T 2B5,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1714,18,SIERRA BLAIR-COYLE,USA,4T16 4B10,0T 2B6,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1153,19,VITA LUKAN,SLO,4T12 4B8,0T 2B7,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1768,20,MEGAN MASCARENAS,USA,2T2 4B7,0T 1B1,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1769,21,LISA CHULICH,USA,2T3 3B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2253,21,AKIYO NOGUCHI,JPN,3T3 5B10,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3109,23,JOHANNA HOLFELD,GER,3T4 4B4,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,914,23,GIORGIA TESIO,ITA,2T5 5B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2795,25,LILLI KIESGEN,GER,3T4 4B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1222,25,KATHARINA POSCH,AUT,2T5 4B7,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,632,27,LEAH CRANE,GBR,2T5 4B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3465,27,ELNAZ REKABI,IRI,3T5 5B15,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,481,29,MARGAUX PUCHEUX,FRA,2T5 4B9,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,2013,29,MONIKA RETSCHY,GER,3T6 4B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1486,31,IEVGENIIA KAZBEKOVA,UKR,3T7 4B8,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,1137,31,JULIJA KRUDER,SLO,2T6 4B6,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,3426,33,ANNE-SOPHIE KOLLER,SUI,2T7 3B5,,
IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017,144,33,ELENA KRASOVSKAIA,RUS,3T7 4B9,,
