Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Munich (GER) 2012,53,1,DMITRII SHARAFUTDINOV,RUS,4T4 4B4,3T3 4B10,4T10 4B9
IFSC Climbing Worldcup (B) - Munich (GER) 2012,1559,2,SEAN MCCOLL,CAN,4T6 4B5,4T5 4B4,4T10 4B10
IFSC Climbing Worldcup (B) - Munich (GER) 2012,1214,3,JAKOB SCHUBERT,AUT,3T3 4B4,4T7 4B5,3T10 4B17
IFSC Climbing Worldcup (B) - Munich (GER) 2012,60,4,RUSTAM GELMANOV,RUS,5T9 5B9,3T4 4B13,3T11 3B11
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2257,5,REI SUGIMOTO,JPN,3T4 4B7,3T4 4B5,2T5 2B3
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4774,6,STEWART WATSON,GBR,4T4 5B8,3T3 4B4,2T8 3B9
IFSC Climbing Worldcup (B) - Munich (GER) 2012,436,7,GUILLAUME GLAIRON MONDET,FRA,4T7 5B8,3T5 4B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,9191,7,STÉPHAN JULIEN,FRA,4T7 5B8,3T5 4B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,1124,9,JERNEJ KRUDER,SLO,5T5 5B5,3T5 4B7,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2822,10,JONAS BAUMANN,GER,3T3 4B5,3T6 4B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6091,11,ADAM WATSON,GBR,3T4 4B4,3T6 3B3,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2833,12,ANDRZEJ MECHERZYNSKI-WIKTOR,POL,4T10 4B10,3T7 3B3,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3890,13,MATHIAS CONRAD,GER,3T3 4B10,2T2 4B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,441,14,THOMAS CALEYRON,FRA,4T9 4B8,2T2 4B7,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,1212,15,LUKAS ENNEMOSER,AUT,5T6 5B6,2T4 4B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3779,16,BENJAMIN BLASER,SUI,3T4 5B10,2T5 4B7,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5820,17,MAURICIO HUERTA,MEX,3T4 4B23,2T7 3B7,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3353,18,STEFAN DANKER,GER,5T10 5B7,1T1 4B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5559,19,HAFZANIZAM BOKHARI,MAS,3T4 4B5,1T1 4B7,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4818,20,EDWARD FEEHALLY,GBR,5T10 5B8,1T3 4B6,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,1204,21,KILIAN FISCHHUBER,AUT,3T4 3B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3577,21,JORG VERHOEVEN,NED,4T13 4B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3429,23,KEVIN HEMUND,SUI,3T5 4B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3129,23,CÉDRIC LACHAT,SUI,4T24 5B19,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,470,25,JEREMY BONDER,FRA,3T5 4B11,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4940,25,TATSUMI NITTA,JPN,3T5 5B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,634,27,DAVID BARRANS,GBR,3T6 5B13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2255,27,TSUKURU HORI,JPN,3T6 5B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3422,29,JAN HOJER,GER,3T7 5B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2574,29,ALEXANDER MEGOS,GER,3T7 4B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4716,31,KLEMEN BECAN,SLO,3T8 4B10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6052,31,ANTON JOHANSONN,FIN,3T7 5B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2798,33,ANTHONY GULLSTEN,FIN,2T2 5B13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,66,33,ARMAN TER-MINASYAN,RUS,2T3 4B10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3579,35,NICKY DE LEEUW,NED,2T5 4B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4844,35,CHRISTOPHER WEBB-PARSONS,AUS,2T2 3B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,72,37,YURY NOVITSKIY,RUS,2T10 4B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4976,37,PETER WÜRTH,GER,2T2 2B2,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4803,39,IGNACIO SANCHEZ GONZÁLEZ,ESP,2T3 4B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6195,39,JONAS WINTER,GER,2T10 4B13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4795,41,JURE BECAN,SLO,1T1 4B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2839,41,PIOTR BUNSCH,POL,2T3 4B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,1571,43,SEBASTIEN LAZURE,CAN,2T3 4B14,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4801,43,ONDREJ SVUB,SVK,1T1 3B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4824,45,DANIEL ANDERSSON,SWE,1T1 3B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6196,45,RICARDO MORELLI,GER,2T3 3B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5649,47,OLIVIER HEQUIN,FRA,1T1 3B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2260,47,ATSUSHI SHIMIZU,JPN,2T4 4B14,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5265,49,ANDRE BOROWKA,GER,1T1 2B2,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5627,49,MARKUS JUNG,GER,2T4 4B15,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2033,49,JABEE KIM,KOR,1T1 2B2,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5386,52,LARS BELL,GER,2T4 3B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4899,53,HANS BUSKER,NED,1T1 2B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,3358,53,ARTYOM DEVYATERIKOV,KAZ,2T6 3B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4775,53,REMO SOMMER,SUI,1T1 2B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,2726,56,DANIEL UNGUREANU,ROU,1T1 3B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6055,57,JURAJ RAVAS,SVK,1T1 2B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,5858,57,IGNASI TARRAZONA GASQUE,ESP,1T2 4B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6176,59,DANIEL GINGRAS,CAN,1T1 1B1,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,4810,59,MATEJ SVUB,SVK,1T4 3B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6090,61,ROBERT RUNDIN,SWE,1T2 3B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6117,61,DAVID LEANDRO SAIKIN,ARG,1T9 3B14,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6152,63,VICTOR DRAGOI,ROU,1T2 3B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6197,63,MARTIN MAYER,GER,0T 2B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6092,65,SANTIAGO DE ALBA FLORES,MEX,1T2 3B13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2012,6198,65,DIMITRIOS SPARIS,GRE,0T 0B,,
